customerID,Probabilidad_Churn,Riesgo_Churn
9378-FXTIZ,0.10687560353418923,Bajo
1723-HKXJQ,0.5671126226924584,Alto
7825-GKXMW,0.44119053528939617,Alto
9753-OYLBX,0.1955737782293839,Bajo
2364-UFROM,0.05306163633889223,Bajo
6656-JWRQX,0.4138538731194794,Alto
6473-ULUHT,0.21263287055832816,Bajo
1240-KNSEZ,0.2530987790682248,Medio
0836-SEYLU,0.37951334649630175,Alto
4433-JCGCG,0.6367233291819191,Alto
3716-BDVDB,0.698981626192226,Alto
7688-AWMDX,0.003406563232668304,Bajo
2842-BCQGE,0.3351023525363501,Medio
7244-QWYHG,0.03884294646690301,Bajo
5899-MQZZL,0.6171805983233555,Alto
6849-OYAMU,0.1819860559165112,Bajo
5312-UXESG,0.44567904420101234,Alto
9488-HGMJH,0.7297183033643595,Alto
6038-GCYEC,0.3990764656483273,Alto
2150-WLKUW,0.08550520046127966,Bajo
7159-FVYPK,0.43977090617471526,Alto
7032-LMBHI,0.07059310484095901,Bajo
1150-WFARN,0.0554764508131843,Bajo
6088-BXMRG,0.5668957156942934,Alto
3144-AUDBS,0.36771922554941944,Alto
4821-SJHJV,0.3579808335984089,Alto
7346-MEDWM,0.2900963047148502,Medio
1137-DGOWI,0.06103376656264835,Bajo
5616-PRTNT,0.10986893299286873,Bajo
3812-LRZIR,0.025356786953063946,Bajo
4818-QIUFN,0.5553762176958069,Alto
9483-GCPWE,0.05862623552647884,Bajo
4227-OJHAL,0.026707728943152927,Bajo
9220-CXRSC,0.00434913586458096,Bajo
4993-JCRGJ,0.4164644719153469,Alto
9537-JALFH,0.001330021327557879,Bajo
6698-OXETB,0.038560918650192046,Bajo
2103-ZRXFN,0.4553526478231427,Alto
3724-BSCVH,0.05744477430309088,Bajo
4877-TSOFF,0.026115884226688785,Bajo
9209-NWPGU,0.036506737771955594,Bajo
6961-VCPMC,0.42830319893152163,Alto
7306-YDSOI,0.005643953023402955,Bajo
5288-AHOUP,0.7098321888725925,Alto
6688-UZPWD,0.7522103272715169,Alto
0655-YDGFJ,0.13822836014195136,Bajo
8468-EHYJA,0.3950304789736522,Alto
6823-SIDFQ,0.02710497288972216,Bajo
1097-FSPVW,0.06399376384249782,Bajo
2839-RFSQE,0.18704036116884823,Bajo
8328-SKJNO,0.04478565036666961,Bajo
7010-ZMVBF,0.07209023055697986,Bajo
5201-CBWYG,0.005216129138729413,Bajo
0968-GSIKN,0.6366715214915623,Alto
1965-DDBWU,0.5288490731497908,Alto
9057-SIHCH,0.8156080131224995,Alto
6352-GIGGQ,0.034445886251911785,Bajo
3635-QQRQD,0.003425940904506146,Bajo
6771-XWBDM,0.4037176724968294,Alto
2897-DOVND,0.6898830371507678,Alto
3082-YVEKW,0.049161715132748376,Bajo
0191-EQUUH,0.02645679475887957,Bajo
7134-HBPBS,0.09468623054940978,Bajo
3489-HHPFY,0.794744858271433,Alto
2926-JEJJC,0.09640788161549134,Bajo
8601-QACRS,0.4943650600556351,Alto
4950-BDEUX,0.33361888577078785,Medio
5789-LDFXO,0.06407139666382561,Bajo
0508-OOLTO,0.6288971949822385,Alto
2984-TBYKU,0.03334835859207977,Bajo
9822-WMWVG,0.31171529777975987,Medio
2391-SOORI,0.2561058215276673,Medio
9040-KZVWO,0.16963226506420914,Bajo
2645-QTLMB,0.7083755740699907,Alto
4806-HIPDW,0.7045684649247894,Alto
1548-ARAGG,0.30035877973196506,Medio
6339-RZCBJ,0.024767261450609025,Bajo
4424-TKOPW,0.8489813589320664,Alto
4415-WNGVR,0.22312158092438544,Bajo
2522-AHJXR,0.2529287625728893,Medio
0412-UCCNP,0.013695276580109881,Bajo
1816-FLZDK,0.41811822984440333,Alto
7096-UCLNH,0.1964876859915795,Bajo
8443-ZRDBZ,0.7381389249128438,Alto
9136-ALYBR,0.6098738889242795,Alto
4615-PIVVU,0.02442021706801055,Bajo
8885-QSQBX,0.26169264532215153,Medio
7479-NITWS,0.6963414370310927,Alto
8617-ENBDS,0.6040961703018831,Alto
9385-NXKDA,0.02377179038606849,Bajo
0430-IHCDJ,0.45726808109709166,Alto
2959-MJHIC,0.7232014577188833,Alto
6674-KVJHG,0.11578095490884732,Bajo
1814-DKOLC,0.2144834744043546,Bajo
4201-JMNGR,0.44945674489884907,Alto
9351-HXDMR,0.07339965678631932,Bajo
3537-HPKQT,0.2352716400755262,Bajo
2129-ALKBS,0.06121352812241039,Bajo
5821-MMEIL,0.00326962025366693,Bajo
5960-WPXQM,0.7417735971757832,Alto
0684-AOSIH,0.6930056688998504,Alto
8260-NGFNY,0.5275752776188053,Alto
1309-XGFSN,0.13486332812073965,Bajo
1866-RZZQS,0.6693246654606242,Alto
6968-URWQU,0.08743776817779364,Bajo
4742-TXUEX,0.00422094558297481,Bajo
9631-XEYKE,0.4097677006163028,Alto
8631-NBHFZ,0.008967821051662002,Bajo
1335-MXCSE,0.011644485173406662,Bajo
8873-TMKGR,0.027469679270878528,Bajo
8800-JOOCF,0.6764240210372964,Alto
1469-LBJQJ,0.4363254779464005,Alto
4958-XCBDQ,0.6894546900716414,Alto
8337-UPOAQ,0.7816039600182146,Alto
0064-YIJGF,0.4005552328275159,Alto
2386-OWURY,0.32568994136254326,Medio
1725-IQNIY,0.04722832814500042,Bajo
0310-VQXAM,0.13851600922899537,Bajo
6598-RFFVI,0.09797864199625277,Bajo
3453-RTHJQ,0.6604719262105324,Alto
6712-OAWRH,0.6593685246965344,Alto
6278-FEPBZ,0.138167484718602,Bajo
4280-DLSHD,0.34731670605339376,Medio
1508-DFXCU,0.6557231221135978,Alto
8614-VGMMV,0.4512862171815952,Alto
7868-BGSZA,0.16199464961120558,Bajo
2800-QQUSO,0.50412086223153,Alto
2930-UOTMB,0.08857385201850292,Bajo
7973-DZRKH,0.025730725568935412,Bajo
5914-DVBWJ,0.5302406330084466,Alto
7698-YFGEZ,0.19658537665492137,Bajo
2533-QVMSK,0.09221877396784804,Bajo
9773-PEQBZ,0.5805010577709502,Alto
8644-XLFBW,0.7285420982059013,Alto
0650-BWOZN,0.5593276180909444,Alto
8625-AZYZY,0.6920170038650945,Alto
7785-RDVIG,0.14791937097215452,Bajo
9602-WCXPI,0.008502069495733561,Bajo
2903-YYTBW,0.3856918260989516,Alto
3620-MWJNE,0.24759900741953192,Bajo
8573-JGCZW,0.06328511530147125,Bajo
6837-HAEVO,0.13425578105861682,Bajo
6701-YVNQG,0.01695775707071433,Bajo
9306-CPCBC,0.7470337442538074,Alto
4304-XUMGI,0.030982521969050054,Bajo
9504-YAZWB,0.004344909888916758,Bajo
8819-ZBYNA,0.07804957104476365,Bajo
6174-NRBTZ,0.0477148110159304,Bajo
9481-IEBZY,0.21428969544274948,Bajo
1833-VGRUM,0.7914979559764878,Alto
6137-NICCO,0.6216090991613363,Alto
9065-ZCPQX,0.008267837301691904,Bajo
6402-EJMWF,0.4801084482923172,Alto
3620-EHIMZ,0.0036329890400883225,Bajo
3213-VVOLG,0.13843766819971415,Bajo
6870-ECSHE,0.10459126611630797,Bajo
8747-UDCOI,0.0021939931898374725,Bajo
8374-XGEJJ,0.6128149001172994,Alto
2656-TABEH,0.7878949003889729,Alto
6946-LMSQS,0.42204913836383917,Alto
4626-OZDTJ,0.0754346913999522,Bajo
9169-BSVIN,0.4321209757260459,Alto
2325-ZUSFD,0.035811856495956376,Bajo
8194-PEEBY,0.028612432787669482,Bajo
6872-HXFNF,0.019867332636300628,Bajo
3932-CMDTD,0.45604186526290086,Alto
7714-YXSMB,0.625664246650255,Alto
8387-UGUSU,0.08347587111414284,Bajo
1080-BWSYE,0.0043454001103955435,Bajo
4039-HEUNW,0.6505171802453743,Alto
1194-HVAIF,0.5360415490653354,Alto
0812-WUPTB,0.6070925336726846,Alto
3594-UVONA,0.10345602213815763,Bajo
0004-TLHLJ,0.6728081333684002,Alto
1767-TGTKO,0.3904952432489719,Alto
8439-LTUGF,0.16234948059373863,Bajo
8805-JNRAZ,0.32810281191007656,Medio
5089-IFSDP,0.10634082935071734,Bajo
6418-HNFED,0.020940382581188043,Bajo
0206-OYVOC,0.006791325976842062,Bajo
7291-CDTMJ,0.23565819496784068,Bajo
7128-GGCNO,0.24172025262458124,Bajo
0237-YFUTL,0.2577198992438421,Medio
7691-KGKGP,0.03686178527999724,Bajo
6710-HSJRD,0.40085926494882557,Alto
3675-EQOZA,0.15073156821826728,Bajo
0840-DCNZE,0.04403517351585629,Bajo
1732-FEKLD,0.19899320991984282,Bajo
9862-KJTYK,0.3080754185989122,Medio
0479-HMSWA,0.166714040111917,Bajo
5854-KSRBJ,0.002164125650166623,Bajo
0365-BZUWY,0.729227510523392,Alto
4817-VYYWS,0.6412672925737763,Alto
5701-SVCWR,0.20605540984462772,Bajo
3129-AAQOU,0.028209011187562735,Bajo
4922-CVPDX,0.10297172309188782,Bajo
1396-QWFBJ,0.340759451529099,Medio
1357-BIJKI,0.3491234865408773,Medio
1099-BTKWT,0.058655094933740035,Bajo
5299-SJCZT,0.7529157421747453,Alto
2018-PZKMU,0.49388522800362644,Alto
7340-KEFQE,0.008133544481979409,Bajo
4570-QHXHL,0.44029735674575876,Alto
2403-BCASL,0.30850663512268256,Medio
7392-YYPYJ,0.7035759679278621,Alto
2898-LSJGD,0.24647359986610587,Bajo
2223-GDSHL,0.04999020355521423,Bajo
7359-PTSXY,0.4414000153889149,Alto
9470-RTWDV,0.1467194264843776,Bajo
2176-OSJUV,0.005073381607943162,Bajo
9348-YVOMK,0.406765940501438,Alto
8104-OSKWT,0.5847877113524084,Alto
4521-YEEHE,0.6054105899879335,Alto
4090-KPJIP,0.745479775541995,Alto
3786-WOVKF,0.15484948048385302,Bajo
4503-BDXBD,0.488822417827502,Alto
6086-ESGRL,0.5886675554550448,Alto
2592-HODOV,0.05755998629499357,Bajo
3886-CERTZ,0.2053587066630221,Bajo
7995-ZHHNZ,0.045297676788048,Bajo
3824-RHKVR,0.08848325899472842,Bajo
5816-SCGFC,0.3932626924503892,Alto
5989-AXPUC,0.05434732106510177,Bajo
4979-HPRFL,0.0040190657706848055,Bajo
8590-OHDIW,0.013542861179675106,Bajo
8015-IHCGW,0.0694395553714453,Bajo
2332-TODQS,0.01385358225253532,Bajo
9278-VZKCD,0.4716498726032591,Alto
8008-OTEZX,0.016053211205247536,Bajo
2773-OVBPK,0.09790801642005705,Bajo
5999-LCXAO,0.4153456003164049,Alto
5206-XZZQI,0.14426014405583754,Bajo
4803-LBYPN,0.031817760610007885,Bajo
5759-RCVCB,0.535629927208924,Alto
6372-RFVNS,0.6805458806556867,Alto
2139-FQHLM,0.3637997679656276,Alto
8261-GWDBQ,0.09169740045662225,Bajo
1093-YSWCA,0.035795369515664026,Bajo
8938-UMKPI,0.5598492004838376,Alto
0991-BRRFB,0.19580488951868022,Bajo
3882-IYOIJ,0.04328406114046755,Bajo
8749-TZYEC,0.002400102531964586,Bajo
1755-FZQEC,0.016565551679321278,Bajo
3115-JPJDD,0.06876720217370505,Bajo
5600-KTXFM,0.4912138281033671,Alto
3871-IKPYH,0.6663963706037186,Alto
6319-IEJWJ,0.6037565953969882,Alto
9025-AOMKI,0.7440601031666417,Alto
6339-TBELP,0.041917538804019085,Bajo
7964-YESJC,0.15375833808863468,Bajo
6173-GOLSU,0.36809843797022296,Alto
5275-SQEIZ,0.6818484221276521,Alto
7716-YTYHG,0.21458849668180674,Bajo
9938-ZREHM,0.0696906704228411,Bajo
7950-XWOVN,0.36035401311769255,Alto
4390-KYULV,0.2215861754533373,Bajo
4647-MUZON,0.6055370649841405,Alto
9702-AIUJO,0.03322355543411815,Bajo
8849-PRIQJ,0.13523135359567817,Bajo
8851-RAGOV,0.12996951769926818,Bajo
1304-NECVQ,0.7845207423259491,Alto
5396-IZEPB,0.12892014652160605,Bajo
1729-VLAZJ,0.0862782399272593,Bajo
8285-ABVLB,0.0016511191437998567,Bajo
0701-TJSEF,0.2195432700438802,Bajo
5712-VBOXD,0.20912265268242267,Bajo
6629-LADHQ,0.2708674545692174,Medio
8945-GRKHX,0.611294892113898,Alto
1559-DTODC,0.35822177429797786,Alto
4797-MIWUM,0.15010802767630574,Bajo
6959-UWKHF,0.5316175405196865,Alto
8720-RQSBJ,0.4906278043332928,Alto
4537-CIBHB,0.05957842677586006,Bajo
3815-SLMEF,0.2947917771889287,Medio
5154-VEKBL,0.3327782050051045,Medio
4324-AHJKS,0.22988508344356876,Bajo
4355-CVPVS,0.11682596504429317,Bajo
4495-LHSSK,0.16368720034112352,Bajo
5655-JSMZM,0.5947822568662857,Alto
5915-ANOEI,0.009606409335572361,Bajo
9861-PDSZP,0.08255024359480725,Bajo
4505-EXZHB,0.6213368725842602,Alto
7225-CBZPL,0.7851535241453164,Alto
6704-UTUKK,0.47226210001077384,Alto
4587-VVTOX,0.771659989139014,Alto
2019-HDCZY,0.15140312046446958,Bajo
4652-NNHNY,0.5823413831155342,Alto
8788-DOXSU,0.0458408092975085,Bajo
7404-JLKQG,0.4794403714600098,Alto
7421-ZLUPA,0.4751448767876912,Alto
8972-HJWNV,0.799628988741829,Alto
3274-NSDWE,0.0018859758872745423,Bajo
2632-IVXVF,0.041345937545263764,Bajo
3692-JHONH,0.40758728135950756,Alto
8915-NNTRC,0.04504815781330555,Bajo
5914-GXMDA,0.024095333002423138,Bajo
7463-IFMQU,0.0014873895519429327,Bajo
2920-RNCEZ,0.5600782522097811,Alto
2541-YGPKE,0.02325623524045163,Bajo
8515-OCTJS,0.02515192609746628,Bajo
5382-TEMLV,0.06910328069332114,Bajo
3441-CGZJH,0.06111017519100619,Bajo
9592-ERDKV,0.110963434733384,Bajo
2860-RANUS,0.6408465205879724,Alto
5261-QSHQM,0.6340106372610023,Alto
4778-IZARL,0.04713294782366969,Bajo
0432-CAJZV,0.6407871241970154,Alto
7008-LZVOZ,0.003368974051150389,Bajo
8868-WOZGU,0.6629296427489054,Alto
1200-TUZHR,0.7272076834003958,Alto
9365-CSLBQ,0.0019347168847220725,Bajo
1334-FJSVR,0.6702903016694275,Alto
5884-FBCTL,0.0017899580630459152,Bajo
7130-CTCUS,0.2067549862804261,Bajo
6242-FEGFD,0.025875823278199515,Bajo
7625-XCQRH,0.6866922358170259,Alto
6194-HBGQN,0.040034338068380144,Bajo
7634-WSWDB,0.4688029514710602,Alto
6986-IXNDM,0.6993368674321581,Alto
1731-TVIUK,0.6513744394708973,Alto
2987-BJXIK,0.020509452400842284,Bajo
9769-TSBZE,0.006077333194421177,Bajo
0406-BPDVR,0.2883599301241827,Medio
0618-XWMSS,0.23076703546338562,Bajo
1395-WSWXR,0.01970737304089408,Bajo
6023-GSSXW,0.014522503789385938,Bajo
6752-APNJL,0.04409971825169155,Bajo
5276-KQWHG,0.7257862087088904,Alto
0420-HLGXF,0.680665442457926,Alto
7446-KQISO,0.1155880838582041,Bajo
9823-EALYC,0.008520812793676757,Bajo
0582-AVCLN,0.009502641981113936,Bajo
5803-NQJZO,0.0069879908579500594,Bajo
2565-JSLRY,0.3202759043223432,Medio
2607-DHDAK,0.0015984195594793739,Bajo
1073-XXCZD,0.005541927242998742,Bajo
0743-HRVFF,0.08885334353338309,Bajo
4006-HKYHO,0.01416966857766115,Bajo
3727-JEZTU,0.19576850875808718,Bajo
8143-ETQTI,0.022677512487599145,Bajo
6689-KXGBO,0.39370505338240697,Alto
9667-TKTVZ,0.4187105032392954,Alto
3657-COGMW,0.3238219562240307,Medio
8570-KLJYJ,0.05884196787403317,Bajo
7754-IXRMC,0.37965672690456603,Alto
9473-CBZOP,0.08423790117974321,Bajo
2969-WGHQO,0.13914685812004615,Bajo
6615-NGGZJ,0.7338456077427644,Alto
4334-HOWRP,0.01509107307256218,Bajo
4255-DDUOU,0.20880283484804332,Bajo
5863-OOKCL,0.1324534101008687,Bajo
1686-STUHN,0.012856848884085089,Bajo
1329-VHWNP,0.42818511266363524,Alto
2984-MIIZL,0.5896512596845196,Alto
0266-GMEAO,0.045454846606580904,Bajo
5590-YRFJT,0.4394111501374422,Alto
5574-NXZIU,0.03785854995907809,Bajo
0019-GFNTW,0.007936947234394337,Bajo
4256-ZWTZI,0.25800836722665615,Medio
8309-PPCED,0.08539981776205689,Bajo
4098-NAUKP,0.21840024451534346,Bajo
5196-WPYOW,0.005779126162059877,Bajo
4608-LCIMN,0.24308870112494646,Bajo
1485-YDHMM,0.1930007750593128,Bajo
4054-CUMIA,0.09876482835183022,Bajo
0603-TPMIB,0.003818438773161229,Bajo
2525-GVKQU,0.002904561958710245,Bajo
8161-QYMTT,0.8045663045940914,Alto
9581-GVBXT,0.016654031192784104,Bajo
5862-BRIXZ,0.039066523051051676,Bajo
5404-GGUKR,0.4297759828578044,Alto
3308-JSGML,0.03002759247470225,Bajo
2126-GSEGL,0.025643139180945136,Bajo
3677-TNKIO,0.49439110458293817,Alto
0440-QEXBZ,0.15301959849368957,Bajo
2434-EEVDB,0.0735870615726107,Bajo
6762-QVYJO,0.01575786070269464,Bajo
6199-IWKGC,0.29900985537059693,Medio
2675-DHUTR,0.5125734310002885,Alto
8152-VETUR,0.098698429607322,Bajo
9667-EQRXU,0.43115515035885554,Alto
7446-YPODE,0.2410052813969669,Bajo
9522-BNTHX,0.41701649046833894,Alto
4676-WLUHT,0.01636126539371271,Bajo
3329-WDIOK,0.6949920924365436,Alto
7980-MHFLQ,0.001983817785825587,Bajo
2873-ZLIWT,0.3045228721427543,Medio
3415-TAILE,0.4101887500262767,Alto
0757-WCUUZ,0.02604317469395169,Bajo
1629-DQQVB,0.16810475003696213,Bajo
1915-IOFGU,0.6219990186742687,Alto
3045-XETSH,0.7079248358899218,Alto
0374-AACSZ,0.33529684893291745,Medio
7239-HZZCX,0.19707438022998028,Bajo
4872-VXRIL,0.0216313233510882,Bajo
9140-CZQZZ,0.012075470571562615,Bajo
3423-HHXAO,0.06379563440680835,Bajo
9938-TKDGL,0.04669037675086506,Bajo
0531-ZZJWQ,0.3677737068531136,Alto
6537-QLGEX,0.4465125931353402,Alto
2688-BHGOG,0.7209226063529499,Alto
7683-CBDKJ,0.25384412062818523,Medio
0946-CLJTI,0.5616922539884076,Alto
3160-TYXLT,0.08363223712906365,Bajo
1325-USMEC,0.059450712871476026,Bajo
0916-QOFDP,0.7539879968364087,Alto
0628-CNQRM,0.06738445896782683,Bajo
5606-AMZBO,0.5211250820347828,Alto
6199-IPCAO,0.016783163125009867,Bajo
7665-TOALD,0.6976296292504865,Alto
0112-QWPNC,0.06816654593219407,Bajo
0324-BRPCJ,0.4475844003003866,Alto
2777-PHDEI,0.6771032194303443,Alto
5640-CAXOA,0.127286961328281,Bajo
2235-EZAIK,0.0075101030434658175,Bajo
3847-BAERP,0.17488363840847757,Bajo
1196-AMORA,0.652115005077282,Alto
4282-YMKNA,0.7073640840773846,Alto
1453-RZFON,0.2294593656901506,Bajo
8263-OKETD,0.2558637015890969,Medio
0670-KDOMA,0.25270446983469574,Medio
2476-YGEFM,0.4569857171612843,Alto
8687-BAFGU,0.515668210076077,Alto
0641-EVBOJ,0.39102459706511344,Alto
0829-XXPLX,0.41942545260019193,Alto
9974-JFBHQ,0.14568693663500154,Bajo
5356-RHIPP,0.25286495234099393,Medio
6624-JDRDS,0.33417043262317353,Medio
0608-JDVEC,0.006846997882514516,Bajo
9780-FKVVF,0.32978241769981614,Medio
1919-RTPQD,0.3253799128149954,Medio
5214-NLTIT,0.06531128962949613,Bajo
3345-PBBFH,0.32518200983852114,Medio
5055-BRMNE,0.03800290454649468,Bajo
9189-JWSHV,0.7548631214430774,Alto
2190-PHBHR,0.052967412639478614,Bajo
2650-GYRYL,0.021817496129739447,Bajo
0746-JTRFU,0.6571438981478278,Alto
5208-FVQKB,0.005411602646726188,Bajo
7184-LRUUR,0.11257660073869395,Bajo
6627-CFOSN,0.21238456491231456,Bajo
3982-JGSFD,0.02409399019580495,Bajo
1574-DYCWE,0.003820802718125444,Bajo
7247-XOZPB,0.031737407275618655,Bajo
2466-FCCPT,0.03135622544941047,Bajo
6211-WWLTF,0.057637548682998446,Bajo
4826-TZEVA,0.1970926919890666,Bajo
6016-NXBNJ,0.027642012317461703,Bajo
9138-EFSMO,0.19631114801199617,Bajo
0576-WNXXC,0.6405164095489941,Alto
4632-XJMEX,0.00945342017559211,Bajo
8910-LEDAG,0.300123497092853,Medio
3452-GWUIN,0.7754295401291748,Alto
2716-GFZOR,0.17783129763695285,Bajo
3724-UCSHY,0.12905677675496652,Bajo
8626-XHBIE,0.005988127413931859,Bajo
4628-CTTLA,0.1280549835306863,Bajo
3192-LNKRK,0.37784777249539425,Alto
4439-YRNVD,0.3278611866259969,Medio
2876-VBBBL,0.25270446983469574,Medio
6834-NXDCA,0.5233481480416075,Alto
2208-UGTGR,0.3963659452178144,Alto
3005-TYFRD,0.4157340664531535,Alto
8670-MEFCP,0.0390876528866471,Bajo
3079-BCHLN,0.010122941453547491,Bajo
7777-UNYHB,0.11977741304170664,Bajo
5597-GLBUC,0.7357433357421883,Alto
7278-CKDNC,0.6012311403053783,Alto
2748-MYRVK,0.1531006194082324,Bajo
8450-UYIBU,0.3817028503402103,Alto
2969-VAPYH,0.0064673932446714585,Bajo
4822-YCXMX,0.6383000819062197,Alto
7181-OQCUT,0.5053108007355058,Alto
8474-UMLNT,0.12729571251228383,Bajo
9821-POOTN,0.49269476987375793,Alto
3836-FZSDJ,0.0030155365453916855,Bajo
9142-XMYJH,0.04959158333459461,Bajo
6559-ILWKJ,0.024719691109895133,Bajo
0187-QSXOE,0.7810175132738939,Alto
7733-UDMTP,0.22289371683165007,Bajo
2649-HWLYB,0.011288877851374708,Bajo
5214-CHIWJ,0.03099527072605665,Bajo
4229-CZMLL,0.7274200417791346,Alto
6904-JLBGY,0.07312214753613387,Bajo
2465-BLLEU,0.2539182976895313,Medio
1685-VAYJF,0.2648427193772942,Medio
8874-EJNSR,0.01040935441399621,Bajo
6917-YACBP,0.26552709281327175,Medio
5049-MUBWG,0.06623774037343086,Bajo
4223-WOZCM,0.41004045487781315,Alto
0769-MURVM,0.006919861983189095,Bajo
9253-VIFJQ,0.01776934757879683,Bajo
7030-FZTFM,0.048424161520453375,Bajo
9741-YLNTD,0.6000842681371106,Alto
5917-RYRMG,0.02549678084169658,Bajo
5120-ZBLAI,0.09992370026105354,Bajo
1194-BHJYC,0.024236208393689253,Bajo
3663-MITLP,0.6522899870581135,Alto
0906-QVPMS,0.045979677840283575,Bajo
9025-ZRPVR,0.18434586430401617,Bajo
1905-OEILC,0.1975276850458383,Bajo
7858-GTZSP,0.7306062387692057,Alto
3285-UCQVC,0.09685746712322049,Bajo
6248-BSHKG,0.004089211495767008,Bajo
4685-TFLLS,0.03453995428701802,Bajo
3470-BTGQO,0.1620861249350539,Bajo
1209-VFFOC,0.008802248873959638,Bajo
8224-DWCKX,0.6442556085433088,Alto
5482-PLVPE,0.6234035598130307,Alto
4553-DVPZG,0.47887535057744196,Alto
4902-OHLSK,0.5533671712308085,Alto
6917-IAYHD,0.31171412874301324,Medio
0495-ZBNGW,0.6954415209161211,Alto
8620-RJPZN,0.23931756860616712,Bajo
7572-KPVKK,0.12478348857124369,Bajo
2642-MAWLJ,0.0075346252731710505,Bajo
2357-COQEK,0.6453125927419013,Alto
7103-ZGVNT,0.010760311023201796,Bajo
3737-GCSPV,0.4720584392820437,Alto
2027-WKXMW,0.3688667062183789,Alto
7137-NAXML,0.03339428642829659,Bajo
2428-ZMCTB,0.12331555058772545,Bajo
2961-VNFKL,0.0033946590494565113,Bajo
1768-HNVGJ,0.14834948450830154,Bajo
6963-KQYQB,0.0021886524445032455,Bajo
5934-RMPOV,0.5992670939565475,Alto
1207-BLKSA,0.005432059875797212,Bajo
4088-YLDSU,0.28618463204867906,Medio
8316-BBQAY,0.013446685976422254,Bajo
1166-PQLGG,0.0011580399546810359,Bajo
3146-JTQHR,0.06696192497865631,Bajo
4291-YZODP,0.06369982871482195,Bajo
4395-PZMSN,0.7052060630149414,Alto
6427-FEFIG,0.06875572676332499,Bajo
0017-IUDMW,0.049868492376517186,Bajo
8706-HRADD,0.24800911654990485,Bajo
9955-QOPOY,0.03838300286705709,Bajo
4385-ZKVNW,0.052629571787270825,Bajo
5446-DKWYW,0.08176320121253362,Bajo
2034-CGRHZ,0.650657754550617,Alto
5797-APWZC,0.7131353124913725,Alto
3683-QKIUE,0.28035046766110616,Medio
4228-ZGYUW,0.7433232396566046,Alto
9031-ZVQPT,0.1162817001003809,Bajo
2990-IAJSV,0.012605519998311122,Bajo
8107-KNCIM,0.7075574981397056,Alto
9027-YFHQJ,0.23533670617854124,Bajo
5176-LDKUH,0.12391864217313803,Bajo
4644-OBGFZ,0.005520098014844095,Bajo
7926-IJOOU,0.1847480171808855,Bajo
6480-YAGIY,0.09429206513736324,Bajo
4029-HPFVY,0.6219318755288261,Alto
7602-DBTOU,0.0017495692764234235,Bajo
5345-BMKWB,0.14739893625117054,Bajo
3519-ZKXGG,0.7507544517078024,Alto
5457-COLHT,0.0062757377601286015,Bajo
6416-TVAIH,0.6468115985075757,Alto
5451-YHYPW,0.07642901185033857,Bajo
5108-ADXWO,0.5088321970920453,Alto
7998-WNZEM,0.008219098826955868,Bajo
3066-RRJIO,0.6391008130192027,Alto
4664-NJCMS,0.04720162670534363,Bajo
0307-BCOPK,0.05400980937761483,Bajo
7629-WFGLW,0.0914375798114286,Bajo
2542-HYGIQ,0.18350515657562577,Bajo
6715-OFDBP,0.5874032566053853,Alto
5016-LIPDW,0.004969522921277327,Bajo
6481-LXPWL,0.03163981306176322,Bajo
1567-DSCIC,0.7244674600066024,Alto
2150-UWTFY,0.0984368385830076,Bajo
6124-ACRHJ,0.19703783270261704,Bajo
9362-MWODR,0.06113115266132721,Bajo
9975-GPKZU,0.004468775849059596,Bajo
9625-RZFUK,0.002045891979431115,Bajo
5153-LXKDT,0.0988774645673286,Bajo
5161-UBZXI,0.030725866155575352,Bajo
1020-JPQOW,0.1900351834792392,Bajo
7919-ZODZZ,0.1907658252175879,Bajo
0565-JUPYD,0.06474266534319839,Bajo
6867-ACCZI,0.04922769185257274,Bajo
5939-XAIXZ,0.350221798073293,Alto
9054-FOWNV,0.6124721641524581,Alto
2683-BPJSO,0.41146558998017213,Alto
2157-MXBJS,0.37430501128500265,Alto
8207-VVMYB,0.0037895876857327437,Bajo
9732-EQMWY,0.3769205206809384,Alto
9360-AHGNL,0.2597680114610872,Medio
1087-UDSIH,0.23478227921930564,Bajo
5269-NRGDP,0.0673377441949938,Bajo
6195-MELTI,0.021868694354191167,Bajo
5485-WUYWF,0.3240763697840909,Medio
2121-JAFOM,0.06248478798152119,Bajo
8818-DOPVL,0.6023038215053949,Alto
2632-UCGVD,0.3352282737482392,Medio
5445-PZWGX,0.09009926781256827,Bajo
1227-UDMZR,0.018043309488132295,Bajo
5198-HQAEN,0.17615667095273282,Bajo
9170-CCKOU,0.3375860953537266,Medio
2167-FQSTQ,0.026487423192925335,Bajo
2819-GWENI,0.022787801187410944,Bajo
1043-YCUTE,0.007115420185840253,Bajo
3814-MLAXC,0.3383503376848291,Medio
3572-UUHRS,0.010978953462562972,Bajo
2692-PFYTJ,0.3156643243452382,Medio
1226-UDFZR,0.40337362988298253,Alto
5955-EPOAZ,0.20424019647844138,Bajo
6821-JPCDC,0.29448244961299846,Medio
8815-LMFLX,0.08589216551156659,Bajo
9135-HSWOC,0.0024169800421027497,Bajo
8582-KRHPJ,0.07265619909285863,Bajo
5811-IWXYM,0.19652812770324915,Bajo
7044-YAACC,0.7152392525606365,Alto
8189-XRIKE,0.5398472005167715,Alto
1506-YJTYT,0.014837620162007006,Bajo
4123-DVHPH,0.6684237359290325,Alto
6425-YQLLO,0.204697242685259,Bajo
5442-UTCVD,0.6573831247710644,Alto
